"embeddings_max";"embeddings_diff";"embeddings_pca";"tfidf";"word_overlap";"ngram_proportion";"uncommon_proportion";"antonyms";"target"
"";"";"";"0.3234656045355125";"0.967391304347826";"0.14285714285714285";"0.047619047619047616";"0";"4"
"";"";"";"0.5835641729159211";"0.9611650485436893";"0.5294117647058824";"0.029411764705882353";"0";"2.25"
"";"";"";"0.33673224913307565";"0.9861111111111112";"0.13636363636363635";"0.045454545454545456";"0";"2"
"";"";"";"0.4363017740667542";"0.9180327868852459";"0.2631578947368421";"0.05263157894736842";"0";"2.75"
"";"";"";"0.43063333592257647";"0.9655172413793104";"0.3076923076923077";"0.07692307692307693";"0";"3.75"
"";"";"";"0.24679487685834317";"0.890625";"0.17647058823529413";"0.058823529411764705";"0";"2.25"
"";"";"";"0.26122498928938526";"0.9090909090909091";"0.09090909090909091";"0.09090909090909091";"0";"2.25"
"";"";"";"0.6718557891719066";"1.0";"0.5833333333333334";"0.08333333333333333";"0";"4.25"
"";"";"";"0.18800939576316922";"0.88";"0.21428571428571427";"0.07142857142857142";"0";"2.75"
"";"";"";"0.5873136517631817";"0.9384615384615385";"0.5909090909090909";"0.045454545454545456";"0";"4"
"";"";"";"0.4987700391309976";"0.918918918918919";"0.29411764705882354";"0.058823529411764705";"0";"3"
"";"";"";"0.43603291362602364";"0.9361702127659575";"0.22727272727272727";"0.045454545454545456";"0";"3.75"
"";"";"";"0.31987658897178917";"0.9032258064516129";"0.13333333333333333";"0.06666666666666667";"0";"2.75"
"";"";"";"0.36441602750854785";"0.8947368421052632";"0.16666666666666666";"0.08333333333333333";"0";"2.5"
"";"";"";"0.7483413746878073";"0.9";"0.3157894736842105";"0.05263157894736842";"0";"4.75"
"";"";"";"0.2804948898875034";"0.9393939393939394";"0.21052631578947367";"0.05263157894736842";"0";"3.25"
"";"";"";"0.6978477356750878";"1.0";"0.8064516129032258";"0.03225806451612903";"0";"3.75"
"";"";"";"0.23600790770582009";"1.0";"0.16666666666666666";"0.08333333333333333";"0";"2.5"
"";"";"";"0.5703380784687856";"0.9661016949152542";"0.3333333333333333";"0.06666666666666667";"0";"3.5"
"";"";"";"0.43089733081590026";"0.9";"0.3181818181818182";"0.045454545454545456";"0";"3.5"
"";"";"";"0.33701838269912987";"0.8333333333333334";"0.1111111111111111";"0.05555555555555555";"0";"2.5"
"";"";"";"0.25528595625354356";"0.9375";"0.11764705882352941";"0.058823529411764705";"0";"2"
"";"";"";"0.20404799882951208";"1.0";"0.23333333333333334";"0.03333333333333333";"0";"2.25"
"";"";"";"0.39733063389152323";"0.9538461538461539";"0.29411764705882354";"0.058823529411764705";"0";"4.5"
"";"";"";"0.4301780515418475";"0.8955223880597015";"0.3888888888888889";"0.05555555555555555";"0";"2.75"
"";"";"";"0.5533905707533735";"0.9833333333333333";"0.2";"0.04";"0";"2"
"";"";"";"0.32336791393540576";"0.9696969696969697";"0.16666666666666666";"0.05555555555555555";"0";"2.25"
"";"";"";"0.3209848533401865";"0.958904109589041";"0.25";"0.0625";"0";"3.5"
"";"";"";"0.419231277794768";"0.9708029197080292";"0.22916666666666666";"0.020833333333333332";"0";"3"
"";"";"";"0.2789976401621303";"0.8767123287671232";"0.1875";"0.0625";"0";"3"
"";"";"";"0.5106060373327975";"0.95";"0.29411764705882354";"0.058823529411764705";"0";"3.25"
"";"";"";"0.23977585068725263";"0.7959183673469388";"0.09090909090909091";"0.09090909090909091";"0";"3.5"
"";"";"";"0.36965146083805667";"0.9696969696969697";"0.23529411764705882";"0.058823529411764705";"0";"3"
"";"";"";"0.5698920111727059";"0.9206349206349206";"0.5882352941176471";"0.058823529411764705";"0";"2.75"
"";"";"";"0.6173482123210027";"0.9759036144578314";"0.47368421052631576";"0.05263157894736842";"0";"4"
"";"";"";"0.2731587811811519";"0.9782608695652174";"0.2";"0.06666666666666667";"0";"1.75"
"";"";"";"0.49962019947089786";"0.9791666666666666";"0.6551724137931034";"0.034482758620689655";"0";"3.75"
"";"";"";"0.23738922329929635";"0.9512195121951219";"0.16666666666666666";"0.05555555555555555";"0";"3.5"
"";"";"";"0.33453204345976845";"0.9605263157894737";"0.19047619047619047";"0.047619047619047616";"0";"3.5"
"";"";"";"0.38761088253306575";"0.9591836734693877";"0.3333333333333333";"0.05555555555555555";"0";"4"
"";"";"";"0.30523763056954445";"0.9384615384615385";"0.1875";"0.0625";"0";"3"
"";"";"";"0.3158281608075597";"0.9508196721311475";"0.13636363636363635";"0.045454545454545456";"0";"2"
"";"";"";"0.6336378721696124";"0.9402985074626866";"0.375";"0.0625";"0";"3.75"
"";"";"";"0.6885074728095425";"0.8985507246376812";"0.6842105263157895";"0.05263157894736842";"0";"5"
"";"";"";"0.5062217262999396";"0.8888888888888888";"0.36363636363636365";"0.09090909090909091";"0";"3.75"
"";"";"";"0.34708994782319347";"0.8983050847457628";"0.2";"0.05";"0";"2.5"
"";"";"";"0.30053081776884666";"0.9651162790697675";"0.30434782608695654";"0.043478260869565216";"0";"2.25"
"";"";"";"0.4131251298521376";"0.9574468085106383";"0.3";"0.05";"0";"2.75"
"";"";"";"0.47898903925636827";"0.972972972972973";"0.4117647058823529";"0.058823529411764705";"0";"3"
"";"";"";"0.48757476487134443";"0.8076923076923077";"0.2631578947368421";"0.05263157894736842";"0";"2.5"
"";"";"";"0.4667983513514531";"0.9620253164556962";"0.52";"0.04";"0";"3.25"
"";"";"";"0.0";"0.7547169811320755";"0.0";"0.08333333333333333";"0";"1.75"
"";"";"";"0.45115008422956165";"0.9548872180451128";"0.2222222222222222";"0.037037037037037035";"0";"3.25"
"";"";"";"0.2986270868542318";"0.8813559322033898";"0.14285714285714285";"0.07142857142857142";"0";"3.75"
"";"";"";"0.2142966290882472";"0.9090909090909091";"0.125";"0.125";"0";"2.75"
"";"";"";"0.3324485329257759";"0.927536231884058";"0.2222222222222222";"0.05555555555555555";"0";"3"
"";"";"";"0.3065204399250019";"0.8333333333333334";"0.4";"0.06666666666666667";"0";"2.5"
"";"";"";"0.5202156996139773";"0.9850746268656716";"0.42105263157894735";"0.05263157894736842";"0";"5"
"";"";"";"0.7067851295272188";"0.9868421052631579";"0.5714285714285714";"0.047619047619047616";"0";"3.25"
"";"";"";"0.3455524378709942";"0.9710144927536232";"0.19047619047619047";"0.047619047619047616";"0";"1.75"
"";"";"";"0.539081263036314";"0.9402985074626866";"0.375";"0.0625";"0";"4"
"";"";"";"0.34816532768974473";"0.9433962264150944";"0.13636363636363635";"0.045454545454545456";"0";"2.25"
"";"";"";"0.3918679677004111";"0.978021978021978";"0.2";"0.05";"0";"3.75"
"";"";"";"0.46311390705428923";"0.9487179487179487";"0.2631578947368421";"0.05263157894736842";"0";"3.5"
"";"";"";"0.41280689827652056";"0.8928571428571429";"0.4117647058823529";"0.058823529411764705";"0";"2"
"";"";"";"0.6120767084367148";"0.9696969696969697";"0.5555555555555556";"0.05555555555555555";"0";"3.75"
"";"";"";"0.4209874383296275";"0.9607843137254902";"0.26666666666666666";"0.06666666666666667";"0";"3"
"";"";"";"0.4195630953647763";"0.9583333333333334";"0.375";"0.0625";"0";"2.25"
"";"";"";"0.7075472297369443";"0.9876543209876543";"0.6111111111111112";"0.05555555555555555";"0";"3.75"
"";"";"";"0.16532131573074405";"0.9";"0.15";"0.05";"0";"1.75"
"";"";"";"0.3567147164253416";"0.8333333333333334";"0.45";"0.05";"0";"2.5"
"";"";"";"0.3692778616724033";"0.9827586206896551";"0.16666666666666666";"0.041666666666666664";"0";"4"
"";"";"";"0.10093466597940867";"0.9436619718309859";"0.058823529411764705";"0.058823529411764705";"0";"3.25"
"";"";"";"0.6443868262437797";"0.9662921348314607";"0.631578947368421";"0.05263157894736842";"0";"2.5"
"";"";"";"0.13233150821037445";"0.9905660377358491";"0.13636363636363635";"0.045454545454545456";"0";"2.25"
"";"";"";"0.35933501021973147";"0.9904761904761905";"0.4166666666666667";"0.041666666666666664";"0";"4"
"";"";"";"0.565056715784254";"1.0";"0.5";"0.08333333333333333";"0";"3.5"
"";"";"";"0.4452874770712827";"1.0";"0.2222222222222222";"0.05555555555555555";"0";"2"
"";"";"";"0.3703850300581267";"0.918918918918919";"0.3333333333333333";"0.05555555555555555";"0";"2.75"
"";"";"";"0.44907760366814686";"0.7857142857142857";"0.3076923076923077";"0.07692307692307693";"0";"3.5"
"";"";"";"0.2799563137262111";"0.9523809523809523";"0.125";"0.0625";"0";"3"
"";"";"";"0.4057689394744289";"0.9351851851851852";"0.7037037037037037";"0.037037037037037035";"0";"2.75"
"";"";"";"0.5205596538607937";"0.8333333333333334";"0.6428571428571429";"0.07142857142857142";"0";"3"
"";"";"";"0.16156018033819242";"0.8846153846153846";"0.1111111111111111";"0.1111111111111111";"0";"2.25"
"";"";"";"0.4007080139776877";"0.9375";"0.23076923076923078";"0.07692307692307693";"0";"2.5"
"";"";"";"0.542205104055541";"0.9879518072289156";"0.47368421052631576";"0.05263157894736842";"0";"3"
"";"";"";"0.588858696331777";"0.9661016949152542";"0.631578947368421";"0.05263157894736842";"0";"4"
"";"";"";"0.3478601508434249";"0.8923076923076924";"0.3684210526315789";"0.05263157894736842";"0";"2.5"
"";"";"";"0.3677280069837826";"0.9";"0.25";"0.08333333333333333";"0";"2.25"
"";"";"";"0.3152232742725543";"0.9117647058823529";"0.2631578947368421";"0.05263157894736842";"0";"3"
"";"";"";"0.34569174610490283";"0.9594594594594594";"0.21052631578947367";"0.05263157894736842";"0";"4"
"";"";"";"0.26478558779351724";"0.9587628865979382";"0.10526315789473684";"0.05263157894736842";"0";"3"
"";"";"";"0.32484618918701635";"0.979381443298969";"0.5";"0.03571428571428571";"0";"3"
"";"";"";"0.3846137759677849";"0.9272727272727272";"0.07692307692307693";"0.07692307692307693";"0";"3.75"
"";"";"";"0.521602648518009";"0.9423076923076923";"0.26666666666666666";"0.06666666666666667";"0";"4.25"
"";"";"";"0.334835409243194";"0.9814814814814815";"0.13636363636363635";"0.045454545454545456";"0";"2.25"
"";"";"";"0.5074394160483251";"0.9883720930232558";"0.3888888888888889";"0.05555555555555555";"0";"3.25"
"";"";"";"0.35185780252549237";"0.96";"0.4";"0.06666666666666667";"0";"2.75"
"";"";"";"0.3210888157176873";"0.8913043478260869";"0.14285714285714285";"0.07142857142857142";"0";"2.75"
"";"";"";"0.05555266930487921";"0.8958333333333334";"0.07692307692307693";"0.07692307692307693";"0";"2.75"
"";"";"";"0.5604145329345082";"0.8627450980392157";"0.3333333333333333";"0.08333333333333333";"0";"3.25"
"";"";"";"0.4318553637216896";"0.9438202247191011";"0.1875";"0.0625";"0";"2"
"";"";"";"0.1076676186670845";"0.9772727272727273";"0.06666666666666667";"0.06666666666666667";"0";"2.5"
"";"";"";"0.5050559564288654";"0.9333333333333333";"0.25";"0.08333333333333333";"0";"2.5"
"";"";"";"0.6402262397150398";"0.9215686274509803";"0.38461538461538464";"0.07692307692307693";"0";"5"
"";"";"";"0.24519372549221932";"0.8983050847457628";"0.16666666666666666";"0.05555555555555555";"0";"1.5"
"";"";"";"0.3354754649272095";"0.875";"0.23076923076923078";"0.07692307692307693";"0";"1.75"
"";"";"";"0.3216094927901446";"0.8571428571428571";"0.2727272727272727";"0.09090909090909091";"0";"2.25"
"";"";"";"0.455048458172161";"0.9534883720930233";"0.42857142857142855";"0.07142857142857142";"0";"2.75"
"";"";"";"0.29964687872247625";"0.967741935483871";"0.18181818181818182";"0.045454545454545456";"0";"3.5"
"";"";"";"0.5153419622825055";"1.0";"0.3333333333333333";"0.05555555555555555";"0";"4.5"
"";"";"";"0.3493010991709936";"0.9298245614035088";"0.1111111111111111";"0.037037037037037035";"0";"2.75"
"";"";"";"0.10520037829804778";"0.9733333333333334";"0.1";"0.05";"0";"2.5"
"";"";"";"0.6795175799815292";"0.9479166666666666";"0.5";"0.05";"0";"4"
"";"";"";"0.6562104156519953";"1.0";"0.625";"0.041666666666666664";"0";"5"
"";"";"";"0.3337706161795218";"0.9836065573770492";"0.23529411764705882";"0.058823529411764705";"0";"3"
"";"";"";"0.5026517049879229";"0.9705882352941176";"0.42857142857142855";"0.07142857142857142";"0";"3"
"";"";"";"0.6072671972648239";"0.9489795918367347";"0.5";"0.05";"0";"4"
"";"";"";"0.41401966375679994";"0.975609756097561";"0.3076923076923077";"0.07692307692307693";"0";"2.5"
"";"";"";"0.4894968271701706";"0.8674698795180723";"0.3333333333333333";"0.041666666666666664";"0";"2"
"";"";"";"0.6218116841003024";"0.9305555555555556";"0.7058823529411765";"0.058823529411764705";"0";"4"
"";"";"";"0.2925207505500561";"0.9272727272727272";"0.14285714285714285";"0.07142857142857142";"0";"2.5"
"";"";"";"0.22347017721410434";"1.0";"0.17647058823529413";"0.058823529411764705";"0";"2.25"
"";"";"";"0.4598172040319777";"0.9591836734693877";"0.25";"0.0625";"0";"3.5"
"";"";"";"0.21599062703787633";"0.9333333333333333";"0.18181818181818182";"0.09090909090909091";"0";"1"
"";"";"";"0.7539046049981282";"0.9848484848484849";"0.8";"0.05";"0";"5"
"";"";"";"0.32723109546919404";"0.9242424242424242";"0.13333333333333333";"0.06666666666666667";"0";"2.75"
"";"";"";"0.38941413873787023";"0.9710144927536232";"0.6190476190476191";"0.047619047619047616";"0";"3.5"
"";"";"";"0.5739646094440369";"1.0";"0.35";"0.05";"0";"3.75"
"";"";"";"0.2823170534590662";"0.9594594594594594";"0.125";"0.0625";"0";"4"
"";"";"";"0.4551867419837092";"0.9402985074626866";"0.21052631578947367";"0.05263157894736842";"0";"3"
"";"";"";"0.4948882737048784";"0.9041095890410958";"0.26666666666666666";"0.06666666666666667";"0";"3.5"
"";"";"";"0.40744824547078246";"0.9818181818181818";"0.25";"0.0625";"0";"3"
"";"";"";"0.3264490447314803";"1.0";"0.2222222222222222";"0.05555555555555555";"0";"4"
"";"";"";"0.09712305572001535";"0.8333333333333334";"0.08333333333333333";"0.041666666666666664";"0";"2"
"";"";"";"0.3982504623443748";"0.9069767441860465";"0.125";"0.0625";"0";"2.25"
"";"";"";"0.5040322430035857";"0.9195402298850575";"0.23809523809523808";"0.047619047619047616";"0";"3.5"
"";"";"";"0.37573037730068004";"0.8108108108108109";"0.3";"0.1";"0";"3"
"";"";"";"0.29680466859559984";"0.8823529411764706";"0.14285714285714285";"0.07142857142857142";"0";"3.25"
"";"";"";"0.34069918373987695";"0.9607843137254902";"0.2222222222222222";"0.05555555555555555";"0";"3.5"
"";"";"";"0.43283557530825567";"0.9047619047619048";"0.18181818181818182";"0.09090909090909091";"0";"2"
"";"";"";"0.595183664596251";"0.9886363636363636";"0.5555555555555556";"0.05555555555555555";"0";"2.25"
"";"";"";"0.6827562953421555";"0.9246575342465754";"0.5806451612903226";"0.03225806451612903";"0";"3.75"
"";"";"";"0.08681984372336742";"0.8636363636363636";"0.08333333333333333";"0.08333333333333333";"0";"1.75"
"";"";"";"0.30367563199734954";"0.8305084745762712";"0.4";"0.06666666666666667";"0";"2.75"
"";"";"";"0.5179235194524351";"0.9047619047619048";"0.4";"0.06666666666666667";"0";"2.25"
"";"";"";"0.602562216763481";"0.971830985915493";"0.3157894736842105";"0.05263157894736842";"0";"4"
"";"";"";"0.3046990651155095";"0.8641975308641975";"0.17391304347826086";"0.043478260869565216";"0";"3"
"";"";"";"0.29294711644504223";"0.803921568627451";"0.15789473684210525";"0.05263157894736842";"0";"2.5"
"";"";"";"0.4564798916320098";"0.9036144578313253";"0.2631578947368421";"0.05263157894736842";"0";"4"
"";"";"";"0.3616338710681427";"0.926829268292683";"0.2222222222222222";"0.05555555555555555";"0";"3.5"
"";"";"";"0.32602754119817184";"0.9516129032258065";"0.21428571428571427";"0.07142857142857142";"0";"1.75"
"";"";"";"0.30842725073816146";"0.9295774647887324";"0.3181818181818182";"0.045454545454545456";"0";"2.5"
"";"";"";"0.28363771957110967";"0.9615384615384616";"0.1875";"0.0625";"0";"5"
"";"";"";"0.6115603942773795";"0.872093023255814";"0.25";"0.0625";"0";"4"
"";"";"";"0.17504977053627338";"0.9090909090909091";"0.06666666666666667";"0.06666666666666667";"0";"2.5"
"";"";"";"0.42381706696371113";"0.945054945054945";"0.35";"0.05";"0";"2.25"
"";"";"";"0.7048809987312387";"0.9777777777777777";"0.4444444444444444";"0.05555555555555555";"0";"5"
"";"";"";"0.4168355638461827";"1.0";"0.21428571428571427";"0.07142857142857142";"0";"2"
"";"";"";"0.39808064042987273";"0.9841269841269841";"0.2222222222222222";"0.05555555555555555";"0";"3.5"
"";"";"";"0.20834906301690748";"0.9375";"0.1";"0.05";"0";"2.5"
"";"";"";"0.3796038212025185";"0.9";"0.11764705882352941";"0.058823529411764705";"0";"2.25"
"";"";"";"0.2888233037739652";"0.8181818181818182";"0.13333333333333333";"0.06666666666666667";"0";"2.25"
"";"";"";"0.6287250925210579";"0.92";"0.47368421052631576";"0.05263157894736842";"0";"4"
"";"";"";"0.5927745411134383";"0.9726027397260274";"0.5625";"0.0625";"0";"5"
"";"";"";"0.405621112145112";"0.825";"0.23076923076923078";"0.07692307692307693";"0";"3"
"";"";"";"0.38342925315684545";"0.935064935064935";"0.35";"0.05";"0";"3"
"";"";"";"0.6007576552215024";"0.9848484848484849";"0.4666666666666667";"0.06666666666666667";"0";"3.75"
"";"";"";"0.3759002281615499";"0.8974358974358975";"0.2";"0.1";"0";"2.25"
"";"";"";"0.408746367443098";"0.9722222222222222";"0.21052631578947367";"0.05263157894736842";"0";"3.25"
"";"";"";"0.38818520530755507";"0.96";"0.23076923076923078";"0.07692307692307693";"0";"2"
"";"";"";"0.33965765706889034";"0.9375";"0.17647058823529413";"0.058823529411764705";"0";"2.75"
"";"";"";"0.29263450843041644";"0.9803921568627451";"0.23529411764705882";"0.058823529411764705";"0";"2.5"
"";"";"";"0.4127181493725586";"0.9491525423728814";"0.4";"0.06666666666666667";"0";"4"
"";"";"";"0.22275276852537734";"0.95";"0.23076923076923078";"0.07692307692307693";"0";"1.5"
"";"";"";"0.38741327912946955";"0.7551020408163265";"0.1875";"0.0625";"0";"2"
"";"";"";"0.4759885150745107";"0.8769230769230769";"0.3333333333333333";"0.05555555555555555";"0";"2.5"
"";"";"";"0.3046107888444437";"0.9661016949152542";"0.25";"0.0625";"0";"3"
"";"";"";"0.5329154011976347";"0.9122807017543859";"0.3076923076923077";"0.07692307692307693";"0";"2.5"
"";"";"";"0.2362377250472537";"0.8837209302325582";"0.25";"0.08333333333333333";"0";"1.25"
"";"";"";"0.34637613941127016";"0.8831168831168831";"0.25";"0.0625";"0";"3.75"
"";"";"";"0.4667924417416601";"0.927710843373494";"0.29411764705882354";"0.058823529411764705";"0";"2.75"
"";"";"";"0.5894307284499135";"0.9878048780487805";"0.38095238095238093";"0.047619047619047616";"0";"4"
"";"";"";"0.296458449199052";"0.9222222222222223";"0.19047619047619047";"0.047619047619047616";"0";"2.75"
"";"";"";"0.5947382267549899";"0.9523809523809523";"0.2727272727272727";"0.09090909090909091";"0";"4"
"";"";"";"0.41831256543567685";"0.8469387755102041";"0.2222222222222222";"0.05555555555555555";"0";"2.5"
"";"";"";"0.33630230653323345";"0.9468085106382979";"0.30434782608695654";"0.043478260869565216";"0";"2.25"
"";"";"";"0.2620533846237856";"0.9726027397260274";"0.43478260869565216";"0.043478260869565216";"0";"3.75"
"";"";"";"0.25620766850713395";"0.8852459016393442";"0.09090909090909091";"0.045454545454545456";"0";"2.75"
"";"";"";"0.46599464699045257";"0.8333333333333334";"0.2727272727272727";"0.09090909090909091";"0";"4"
"";"";"";"0.36505805827567117";"0.9565217391304348";"0.15384615384615385";"0.07692307692307693";"0";"3.25"
"";"";"";"0.43548596246652993";"0.9577464788732394";"0.4";"0.06666666666666667";"0";"1.75"
"";"";"";"0.1744467858270194";"0.978021978021978";"0.10526315789473684";"0.05263157894736842";"0";"3"
"";"";"";"0.40497319818435784";"0.9855072463768116";"0.5294117647058824";"0.058823529411764705";"0";"2.25"
"";"";"";"0.6851389352244854";"0.9318181818181818";"0.38095238095238093";"0.047619047619047616";"0";"4.25"
"";"";"";"0.14378520703241068";"0.9210526315789473";"0.09090909090909091";"0.09090909090909091";"0";"2.75"
"";"";"";"0.3297522848891913";"0.9166666666666666";"0.21428571428571427";"0.07142857142857142";"0";"3"
"";"";"";"0.4941200816290484";"0.9047619047619048";"0.2222222222222222";"0.05555555555555555";"0";"2.25"
"";"";"";"0.5445605453244607";"0.9736842105263158";"0.3333333333333333";"0.05555555555555555";"0";"4"
"";"";"";"0.5198800430979378";"1.0";"0.21428571428571427";"0.07142857142857142";"0";"3"
"";"";"";"0.36283168617923006";"0.9024390243902439";"0.23076923076923078";"0.07692307692307693";"0";"2.25"
"";"";"";"0.1526765051179214";"0.9682539682539683";"0.125";"0.0625";"0";"2.75"
"";"";"";"0.31774961867417706";"0.9746835443037974";"0.14285714285714285";"0.047619047619047616";"0";"1.5"
"";"";"";"0.12129190346286488";"0.9047619047619048";"0.08333333333333333";"0.08333333333333333";"0";"1.75"
"";"";"";"0.2831820939303191";"0.8854166666666666";"0.10526315789473684";"0.05263157894736842";"0";"2.75"
"";"";"";"0.3039593641378058";"0.855072463768116";"0.2222222222222222";"0.05555555555555555";"0";"3.25"
"";"";"";"0.5607269148263415";"0.9814814814814815";"0.21428571428571427";"0.07142857142857142";"0";"3"
"";"";"";"0.31684110857566405";"0.9191919191919192";"0.18181818181818182";"0.045454545454545456";"0";"3.25"
"";"";"";"0.506240675869085";"0.9402985074626866";"0.26666666666666666";"0.06666666666666667";"0";"3.25"
"";"";"";"0.34738381929411744";"0.8918918918918919";"0.3";"0.1";"0";"2.5"
"";"";"";"0.5769641852599474";"0.8372093023255814";"0.2608695652173913";"0.043478260869565216";"0";"3.5"
"";"";"";"0.5657409899998908";"1.0";"0.3684210526315789";"0.05263157894736842";"0";"3.25"
"";"";"";"0.26123472478761045";"0.6756756756756757";"0.15384615384615385";"0.07692307692307693";"0";"2"
"";"";"";"0.43768183632300384";"0.8979591836734694";"0.23076923076923078";"0.07692307692307693";"0";"3.75"
"";"";"";"0.3567186369390588";"0.9117647058823529";"0.35294117647058826";"0.058823529411764705";"0";"2.75"
"";"";"";"0.5478230095003138";"0.95";"0.3333333333333333";"0.06666666666666667";"0";"4"
"";"";"";"0.23306342265238977";"0.9482758620689655";"0.06896551724137931";"0.034482758620689655";"0";"2.75"
"";"";"";"0.5582216260597805";"0.9523809523809523";"0.3333333333333333";"0.05555555555555555";"0";"2.25"
"";"";"";"0.3069584041044262";"0.935064935064935";"0.23529411764705882";"0.058823529411764705";"0";"1.75"
"";"";"";"0.27520793343865024";"0.85";"0.21428571428571427";"0.07142857142857142";"0";"1.75"
"";"";"";"0.2370826577688976";"0.875";"0.13333333333333333";"0.06666666666666667";"0";"3.25"
"";"";"";"0.4393827136578382";"0.8307692307692308";"0.375";"0.0625";"0";"2"
"";"";"";"0.39548703311124483";"0.9215686274509803";"0.2777777777777778";"0.05555555555555555";"0";"2.75"
"";"";"";"0.49216479298175947";"0.9428571428571428";"0.17647058823529413";"0.058823529411764705";"0";"2.5"
"";"";"";"0.4457843530601917";"0.8717948717948718";"0.3684210526315789";"0.05263157894736842";"0";"3.75"
"";"";"";"0.0";"0.75";"0.0";"0.1111111111111111";"0";"1.75"
"";"";"";"0.6021715569112867";"0.9142857142857143";"0.3888888888888889";"0.05555555555555555";"0";"3.25"
"";"";"";"0.20612628028295682";"0.8833333333333333";"0.25";"0.08333333333333333";"0";"2.25"
"";"";"";"0.11237559781180063";"0.8974358974358975";"0.05263157894736842";"0.05263157894736842";"0";"3"
"";"";"";"0.45906471279058575";"0.9090909090909091";"0.2692307692307692";"0.038461538461538464";"0";"2"
"";"";"";"0.3333309456203287";"0.8840579710144928";"0.1111111111111111";"0.05555555555555555";"0";"2.25"
"";"";"";"0.6008404314702301";"0.984375";"0.4117647058823529";"0.058823529411764705";"0";"3.5"
"";"";"";"0.33951599325869014";"0.9642857142857143";"0.35294117647058826";"0.058823529411764705";"0";"2.25"
"";"";"";"0.6845449400008551";"0.9166666666666666";"0.5294117647058824";"0.058823529411764705";"0";"4"
"";"";"";"0.49686335372836027";"0.9102564102564102";"0.4090909090909091";"0.045454545454545456";"0";"3.25"
"";"";"";"0.4657396954871844";"0.96";"0.4";"0.06666666666666667";"0";"1.75"
"";"";"";"0.7255602962859692";"0.9583333333333334";"0.4";"0.05";"0";"4"
"";"";"";"0.5598252717902069";"0.9264705882352942";"0.4";"0.06666666666666667";"0";"4.25"
"";"";"";"0.29457070130015994";"0.8518518518518519";"0.23076923076923078";"0.07692307692307693";"0";"2.5"
"";"";"";"0.4257578789387716";"0.9818181818181818";"0.5555555555555556";"0.05555555555555555";"0";"4.75"
"";"";"";"0.36783482531395034";"0.8513513513513513";"0.3";"0.05";"0";"2.5"
"";"";"";"0.6357619948022883";"0.9178082191780822";"0.35294117647058826";"0.058823529411764705";"0";"4"
"";"";"";"0.46687168956189407";"0.85";"0.3157894736842105";"0.05263157894736842";"0";"3.5"
"";"";"";"0.3902995409456384";"0.9583333333333334";"0.29411764705882354";"0.058823529411764705";"0";"2"
"";"";"";"0.42124620068943464";"0.9433962264150944";"0.23529411764705882";"0.058823529411764705";"0";"1.75"
"";"";"";"0.6154449573917666";"0.9805825242718447";"0.782608695652174";"0.043478260869565216";"0";"3.75"
"";"";"";"0.40003123528721013";"0.9473684210526315";"0.4";"0.06666666666666667";"0";"2.5"
"";"";"";"0.43017182526412645";"1.0";"0.25";"0.0625";"0";"3.75"
"";"";"";"0.3235625631469602";"0.9607843137254902";"0.26666666666666666";"0.06666666666666667";"0";"3.75"
"";"";"";"0.8317742614486042";"0.9253731343283582";"0.9411764705882353";"0.058823529411764705";"0";"4"
"";"";"";"0.1886124063706602";"0.734375";"0.09090909090909091";"0.09090909090909091";"0";"3.25"
"";"";"";"0.279146459756756";"0.9305555555555556";"0.1111111111111111";"0.05555555555555555";"0";"2.75"
"";"";"";"0.4204259521966706";"0.8817204301075269";"0.8";"0.03333333333333333";"0";"2.25"
"";"";"";"0.6037414266417889";"1.0";"0.38095238095238093";"0.047619047619047616";"0";"4.25"
"";"";"";"0.46701406290595265";"0.9555555555555556";"0.5555555555555556";"0.05555555555555555";"0";"4.75"
"";"";"";"0.34884946980917436";"0.9636363636363636";"0.2";"0.06666666666666667";"0";"2.25"
"";"";"";"0.4444179734079603";"0.98";"0.25";"0.08333333333333333";"0";"4.75"
"";"";"";"0.28883091326376953";"0.9322033898305084";"0.13333333333333333";"0.06666666666666667";"0";"3"
"";"";"";"0.3389241456887721";"0.9444444444444444";"0.1875";"0.0625";"0";"1.5"
"";"";"";"0.251832577392836";"0.96875";"0.35294117647058826";"0.058823529411764705";"0";"2.75"
"";"";"";"0.1256240960877713";"0.8524590163934426";"0.07142857142857142";"0.07142857142857142";"0";"1.75"
"";"";"";"0.6769361034678827";"0.967741935483871";"0.6842105263157895";"0.05263157894736842";"0";"4.25"
"";"";"";"0.24131500258503402";"0.9523809523809523";"0.1";"0.05";"0";"2.75"
"";"";"";"0.0";"0.7887323943661971";"0.0";"0.06666666666666667";"0";"1.5"
"";"";"";"0.24523442706479714";"0.922077922077922";"0.15789473684210525";"0.05263157894736842";"0";"2.25"
"";"";"";"0.48210301938208355";"0.9444444444444444";"0.35294117647058826";"0.058823529411764705";"0";"3"
"";"";"";"0.46914725837029564";"0.9";"0.1875";"0.0625";"0";"2.25"
"";"";"";"0.2105271649610378";"0.7894736842105263";"0.16666666666666666";"0.05555555555555555";"0";"3.25"
"";"";"";"0.5676492833827307";"0.9423076923076923";"0.23076923076923078";"0.07692307692307693";"0";"4"
"";"";"";"0.1824272431169448";"0.9523809523809523";"0.07692307692307693";"0.07692307692307693";"0";"1.5"
"";"";"";"0.4069268624604247";"0.9354838709677419";"0.25";"0.08333333333333333";"0";"4"
